dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsUtaNhekCtcfUniPk	0.838127752	0.846645304	0.738458437	0.492361868
wgEncodeAwgTfbsSydhGm12878Usf2IggmusUniPk	0.838491075	0.844222128	0.75594546	0.513245569
wgEncodeAwgTfbsSydhGm12878Ebf1sc137065UniPk	0.710791119	0.705513142	0.665396566	0.316431443
wgEncodeAwgTfbsUwWerirb1CtcfUniPk	0.838811445	0.851241439	0.718334842	0.491409084
wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Est10nm1hUniPk	0.801337707	0.776323278	0.735301942	0.476095854
wgEncodeAwgTfbsHaibHepg2Bhlhe40V0416101UniPk	0.823294292	0.793602721	0.768425292	0.528153735
wgEncodeAwgTfbsSydhGm12892NfkbTnfaIggrabUniPk	0.88848237	0.880244843	0.827359181	0.653004376
wgEncodeAwgTfbsHaibGm12878Egr1Pcr2xUniPk	0.811859959	0.800117651	0.737967238	0.462423664
wgEncodeAwgTfbsUwHcmCtcfUniPk	0.813247518	0.827992338	0.679630497	0.455633913
wgEncodeAwgTfbsSydhHepg2Hsf1ForsklnUniPk	0.717551776	0.706579726	0.661585366	0.318380116
wgEncodeAwgTfbsSydhGm18505NfkbTnfaIggrabUniPk	0.87997319	0.875190572	0.834975811	0.665597892
wgEncodeAwgTfbsSydhGm12878JundUniPk	0.804786461	0.799611507	0.742996346	0.478097163
wgEncodeAwgTfbsHaibK562Yy1V0416102UniPk	0.783748453	0.781158979	0.663816627	0.403842622
wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk	0.854191989	0.868902946	0.746611579	0.535470234
wgEncodeAwgTfbsSydhHuvecCfosUcdUniPk	0.807956902	0.809993632	0.730716568	0.470917624
wgEncodeAwgTfbsHaibK562Cebpbsc150V0422111UniPk	0.788605382	0.783900033	0.718839142	0.449939118
wgEncodeAwgTfbsSydhH1hescMaxUcdUniPk	0.839689931	0.827154747	0.780861083	0.539737817
wgEncodeAwgTfbsUtaGm12892CtcfUniPk	0.820805471	0.827955111	0.700635522	0.464187408
wgEncodeAwgTfbsSydhGm12878Stat1UniPk	0.730455806	0.748160179	0.674394099	0.340058378
wgEncodeAwgTfbsSydhHelas3Prdm19115IggrabUniPk	0.730172272	0.736479278	0.627814089	0.337375544
wgEncodeAwgTfbsSydhK562CebpbIggrabUniPk	0.834133864	0.83318701	0.763205655	0.531159545
wgEncodeAwgTfbsUtaMcf7CtcfUniPk	0.826597451	0.832153965	0.711856051	0.472683508
wgEncodeAwgTfbsUtaK562CtcfUniPk	0.851989037	0.866505755	0.746521476	0.526979893
wgEncodeAwgTfbsSydhMcf10aesCmycTam14hHvdUniPk	0.759791771	0.752908232	0.690295359	0.366813725
wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk	0.817867618	0.82455192	0.734514646	0.478952835
wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk	0.727667793	0.721648235	0.665237504	0.314847471
wgEncodeAwgTfbsSydhK562Nrf1IggrabUniPk	0.868947247	0.865918587	0.769810591	0.561623375
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xDex100nmUniPk	0.852988694	0.870130092	0.717515026	0.54184674
wgEncodeAwgTfbsSydhGm12878MaxIggmusUniPk	0.806802732	0.792986031	0.742533081	0.484360028
wgEncodeAwgTfbsUwAg09319CtcfUniPk	0.83443589	0.848605484	0.722969804	0.495465716
wgEncodeAwgTfbsSydhMcf10aesE2f4TamHvdUniPk	0.817556558	0.809972905	0.73170916	0.469982457
wgEncodeAwgTfbsSydhK562CtcfbIggrabUniPk	0.8293196	0.843130592	0.710178223	0.48635093
wgEncodeAwgTfbsSydhH1hescCmycIggrabUniPk	0.822762237	0.813410569	0.69507404	0.473945988
