dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsSydhHelas3Hae2f1UniPk	0.933807	0.933135	0.852972	0.719499
wgEncodeAwgTfbsHaibK562Gata2sc267Pcr1xUniPk	0.794999	0.800119	0.691763	0.447146
wgEncodeAwgTfbsSydhMcf10aesCfosTam112hHvdUniPk	0.839711	0.842023	0.764085	0.566154
wgEncodeAwgTfbsSydhK562Usf2IggrabUniPk	0.926050	0.938268	0.855702	0.726872
wgEncodeAwgTfbsUwCaco2CtcfUniPk	0.848896	0.857419	0.746574	0.533208
wgEncodeAwgTfbsSydhHelas3Znf143IggrabUniPk	0.849565	0.866170	0.748826	0.515127
wgEncodeAwgTfbsHaibHepg2Elf1sc631V0416101UniPk	0.817431	0.823931	0.720168	0.475438
wgEncodeAwgTfbsSydhMcf7Gata3sc269UcdUniPk	0.747450	0.766878	0.631495	0.374861
wgEncodeAwgTfbsSydhMcf10aesStat3TamUniPk	0.798581	0.810088	0.690564	0.490478
wgEncodeAwgTfbsSydhGm18526NfkbTnfaIggrabUniPk	0.948915	0.962670	0.893781	0.793708
wgEncodeAwgTfbsUwGm12865CtcfUniPk	0.808423	0.815444	0.695735	0.515413
wgEncodeAwgTfbsSydhH1hescRfx5200401194IggrabUniPk	0.911895	0.935577	0.825566	0.700768
wgEncodeAwgTfbsUwGm12873CtcfUniPk	0.832328	0.851250	0.715905	0.504715
wgEncodeAwgTfbsSydhGm12878TbpIggmusUniPk	0.777612	0.796942	0.687170	0.374371
wgEncodeAwgTfbsHaibHepg2Sp1Pcr1xUniPk	0.864419	0.856474	0.785944	0.587945
wgEncodeAwgTfbsSydhGm19099NfkbTnfaIggrabUniPk	0.950570	0.963868	0.898122	0.800127
wgEncodeAwgTfbsSydhGm12878Nrf1IggmusUniPk	0.952393	0.955661	0.892412	0.786321
wgEncodeAwgTfbsSydhK562Nfe2UniPk	0.947365	0.963307	0.909855	0.828300
wgEncodeAwgTfbsUwA549CtcfUniPk	0.834110	0.853275	0.708041	0.509222
wgEncodeAwgTfbsSydhGm18951NfkbTnfaIggrabUniPk	0.937953	0.949116	0.879873	0.783484
wgEncodeAwgTfbsHaibK562Stat5asc74442V0422111UniPk	0.802148	0.839036	0.717206	0.459664
wgEncodeAwgTfbsUwHpfCtcfUniPk	0.847705	0.860584	0.733414	0.526334
wgEncodeAwgTfbsHaibHepg2Cebpdsc636V0416101UniPk	0.898959	0.915745	0.813833	0.635299
wgEncodeAwgTfbsHaibT47dCtcfsc5916V0416102Dm002p1hUniPk	0.848374	0.857126	0.727819	0.532657
wgEncodeAwgTfbsSydhGm15510NfkbTnfaIggrabUniPk	0.927214	0.941942	0.868235	0.745359
wgEncodeAwgTfbsSydhHepg2Hnf4aForsklnUniPk	0.813257	0.824952	0.710682	0.476459
wgEncodeAwgTfbsHaibA549Atf3V0422111Etoh02UniPk	0.741262	0.770722	0.666079	0.330658
wgEncodeAwgTfbsSydhGm12878Elk112771IggmusUniPk	0.871197	0.875722	0.788770	0.567362
wgEncodeAwgTfbsUwAg10803CtcfUniPk	0.824190	0.818545	0.741763	0.523469
wgEncodeAwgTfbsSydhHelas3NfybIggrabUniPk	0.827302	0.785045	0.760789	0.540653
wgEncodeAwgTfbsSydhK562Irf1Ifna6hUniPk	0.925379	0.938138	0.857998	0.718827
wgEncodeAwgTfbsUwNhekCtcfUniPk	0.832171	0.845397	0.722670	0.498697
wgEncodeAwgTfbsUtaGm19239CtcfUniPk	0.846611	0.848691	0.741950	0.534876
wgEncodeAwgTfbsSydhHelas3CjunIggrabUniPk	0.789060	0.822972	0.695965	0.430850
wgEncodeAwgTfbsBroadNhekCtcfUniPk	0.828508	0.842624	0.700921	0.493854
wgEncodeAwgTfbsUtaMcf7CmycEstroUniPk	0.857933	0.883391	0.754899	0.565027
wgEncodeAwgTfbsUwHreCtcfUniPk	0.841773	0.853856	0.725462	0.524400
wgEncodeAwgTfbsHaibGm12878Zbtb33Pcr1xUniPk	0.950431	0.959025	0.890816	0.794142
wgEncodeAwgTfbsHaibGm12878Mef2aPcr1xUniPk	0.874458	0.896182	0.787097	0.592052
wgEncodeAwgTfbsHaibHepg2NrsfV0416101UniPk	0.848203	0.853351	0.764384	0.531398
wgEncodeAwgTfbsHaibA549Creb1sc240V0416102Dex100nmUniPk	0.869607	0.868952	0.786388	0.565179
wgEncodeAwgTfbsUtaHepg2CmycUniPk	0.888354	0.904357	0.794348	0.593879
wgEncodeAwgTfbsHaibHepg2Hnf4asc8987V0416101UniPk	0.818758	0.822840	0.741570	0.481639
wgEncodeAwgTfbsSydhH1hescCebpbIggrabUniPk	0.882123	0.886610	0.821610	0.657952
wgEncodeAwgTfbsHaibGm12878Ebf1sc137065Pcr1xUniPk	0.863243	0.875923	0.792259	0.607014
wgEncodeAwgTfbsSydhHek293tZnf263UcdUniPk	0.935304	0.931611	0.896266	0.797427
wgEncodeAwgTfbsHaibK562Sp2sc643V0416102UniPk	0.970880	0.971994	0.916021	0.831247
wgEncodeAwgTfbsSydhK562Stat1Ifng6hUniPk	0.869246	0.876166	0.777471	0.608430
wgEncodeAwgTfbsSydhGm10847NfkbTnfaIggrabUniPk	0.945229	0.954609	0.879633	0.761264
wgEncodeAwgTfbsHaibHepg2Hnf4gsc6558V0416101UniPk	0.794566	0.802960	0.704819	0.457113
wgEncodeAwgTfbsHaibA549NrsfV0422111Etoh02UniPk	0.801041	0.810302	0.697702	0.448643
wgEncodeAwgTfbsSydhHelas3Tcf7l2c9b92565UcdUniPk	0.735910	0.748261	0.654338	0.346855
wgEncodeAwgTfbsSydhK562Znf263UcdUniPk	0.975938	0.977187	0.953631	0.909943
wgEncodeAwgTfbsHaibK562E2f6V0416102UniPk	0.854977	0.820362	0.795114	0.568301
wgEncodeAwgTfbsSydhMcf7Tcf7l2UcdUniPk	0.750408	0.770049	0.685780	0.340636
wgEncodeAwgTfbsSydhNb4MaxUniPk	0.880220	0.883500	0.814451	0.629721
wgEncodeAwgTfbsSydhNt2d1Yy1UcdUniPk	0.877594	0.879803	0.796033	0.577810
wgEncodeAwgTfbsUtaFibroblCtcfUniPk	0.843530	0.848313	0.716031	0.526091
wgEncodeAwgTfbsHaibU87NrsfPcr2xUniPk	0.839482	0.848554	0.739208	0.513981
wgEncodeAwgTfbsHaibA549Fosl2V0422111Etoh02UniPk	0.830084	0.833325	0.735807	0.552479
wgEncodeAwgTfbsSydhHepg2Tcf7l2UcdUniPk	0.773504	0.805386	0.675627	0.415897
wgEncodeAwgTfbsSydhHelas3NfyaIggrabUniPk	0.883163	0.878644	0.791735	0.603319
wgEncodeAwgTfbsHaibGm12878Nficsc81335V0422111UniPk	0.691792	0.683189	0.618797	0.268105
wgEncodeAwgTfbsSydhK562Elk112771IggrabUniPk	0.884983	0.895085	0.799220	0.598223
wgEncodeAwgTfbsSydhK562Gata1UcdUniPk	0.795991	0.815064	0.714490	0.438428
wgEncodeAwgTfbsUwHffCtcfUniPk	0.832358	0.840522	0.722256	0.517209
wgEncodeAwgTfbsHaibHepg2Tcf12Pcr1xUniPk	0.883185	0.903183	0.797663	0.613289
wgEncodeAwgTfbsSydhGm12878NfkbTnfaIggrabUniPk	0.916789	0.931994	0.857255	0.728871
wgEncodeAwgTfbsHaibT47dEralphaaPcr2xGen1hUniPk	0.890098	0.907967	0.795958	0.641357
wgEncodeAwgTfbsSydhHepg2CebpbIggrabUniPk	0.871535	0.867769	0.819906	0.658222
wgEncodeAwgTfbsHaibGm12878SrfPcr2xUniPk	0.901425	0.906498	0.822037	0.670116
wgEncodeAwgTfbsUwHelas3CtcfUniPk	0.836176	0.846012	0.732720	0.527104
wgEncodeAwgTfbsHaibGm12878NrsfPcr1xUniPk	0.857552	0.878313	0.769366	0.540045
wgEncodeAwgTfbsHaibHepg2Atf3V0416101UniPk	0.857784	0.874359	0.745149	0.539446
wgEncodeAwgTfbsHaibHelas3NrsfPcr1xUniPk	0.841734	0.867249	0.741081	0.509376
wgEncodeAwgTfbsSydhK562Atf106325UniPk	0.873539	0.886600	0.775129	0.572866
wgEncodeAwgTfbsSydhK562Irf1Ifng6hUniPk	0.917631	0.930389	0.826222	0.697452
wgEncodeAwgTfbsHaibT47dFoxa1sc6553V0416102Dm002p1hUniPk	0.784142	0.773181	0.702154	0.440609
wgEncodeAwgTfbsHaibH1hescNrsfV0416102UniPk	0.842962	0.871208	0.746301	0.536411
wgEncodeAwgTfbsSydhHek293Elk4UcdUniPk	0.880197	0.888805	0.777070	0.558509
wgEncodeAwgTfbsSydhNb4CmycUniPk	0.825362	0.821157	0.751481	0.504109
wgEncodeAwgTfbsSydhH1hescCjunIggrabUniPk	0.886391	0.906549	0.801438	0.599030
wgEncodeAwgTfbsHaibA549GrPcr1xDex5nmUniPk	0.910406	0.930269	0.830564	0.665764
wgEncodeAwgTfbsHaibH1hescPou5f1sc9081V0416102UniPk	0.884343	0.901053	0.798551	0.621889
wgEncodeAwgTfbsUtaHuvecCmycUniPk	0.909619	0.926189	0.813527	0.649743
wgEncodeAwgTfbsHaibGm12878Mef2csc13268V0416101UniPk	0.841982	0.857798	0.735625	0.537993
wgEncodeAwgTfbsSydhA549Bhlhe40IggrabUniPk	0.932605	0.950174	0.856868	0.714390
wgEncodeAwgTfbsSydhK562Irf1Ifng30UniPk	0.905503	0.916604	0.824514	0.673531
wgEncodeAwgTfbsHaibEcc1EraaV0416102Bpa1hUniPk	0.894737	0.908681	0.798194	0.601395
wgEncodeAwgTfbsSydhHelas3Tr4UniPk	0.922537	0.935052	0.833768	0.689755
wgEncodeAwgTfbsSydhK562CmycIfna6hUniPk	0.873312	0.888322	0.786633	0.578516
wgEncodeAwgTfbsSydhK562Arid3asc8821IggrabUniPk	0.694676	0.731602	0.648908	0.249570
wgEncodeAwgTfbsSydhHelas3TbpIggrabUniPk	0.783641	0.801338	0.701595	0.400296
wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01bUniPk	0.799694	0.807334	0.710626	0.488388
wgEncodeAwgTfbsHaibEcc1Foxa1sc6553V0416102Dm002p1hUniPk	0.813689	0.835732	0.696664	0.464886
wgEncodeAwgTfbsBroadHuvecCtcfUniPk	0.822258	0.835013	0.691919	0.504716
wgEncodeAwgTfbsBroadDnd41CtcfUniPk	0.806795	0.811683	0.679440	0.497923
wgEncodeAwgTfbsHaibGm12891Pou2f2Pcr1xUniPk	0.820982	0.836543	0.720305	0.484158
wgEncodeAwgTfbsSydhGm12878Rfx5200401194IggmusUniPk	0.915003	0.931517	0.824893	0.673326
wgEncodeAwgTfbsUwMcf7CtcfUniPk	0.831217	0.849811	0.712697	0.508660
wgEncodeAwgTfbsSydhK562CmycUniPk	0.887095	0.905207	0.803756	0.603950
wgEncodeAwgTfbsUwRptecCtcfUniPk	0.815202	0.818874	0.697407	0.492556
wgEncodeAwgTfbsHaibHct116Zbtb33V0416101UniPk	0.932771	0.947283	0.859329	0.719836
wgEncodeAwgTfbsHaibGm12878Nfatc1sc17834V0422111UniPk	0.728339	0.739280	0.648904	0.324888
wgEncodeAwgTfbsSydhHepg2JundIggrabUniPk	0.850017	0.874746	0.769584	0.595096
wgEncodeAwgTfbsSydhMcf10aesStat3Etoh01cUniPk	0.801983	0.816174	0.711609	0.486859
wgEncodeAwgTfbsUwAoafCtcfUniPk	0.840001	0.835471	0.751779	0.536054
wgEncodeAwgTfbsSydhHelas3Ap2alphaUniPk	0.890204	0.880869	0.829109	0.658498
wgEncodeAwgTfbsHaibH1hescSrfPcr1xUniPk	0.913840	0.914011	0.836532	0.686541
wgEncodeAwgTfbsHaibHepg2Zbtb7aV0416101UniPk	0.854710	0.860856	0.763061	0.523182
wgEncodeAwgTfbsSydhHepg2Rfx5200401194IggrabUniPk	0.912240	0.929695	0.831829	0.684938
wgEncodeAwgTfbsSydhHelas3CfosUniPk	0.908629	0.928809	0.830978	0.670680
wgEncodeAwgTfbsSydhGm12878Yy1UniPk	0.812931	0.817671	0.727559	0.439823
wgEncodeAwgTfbsUwSaecCtcfUniPk	0.843078	0.856180	0.705516	0.519760
wgEncodeAwgTfbsHaibHepg2Fosl2V0416101UniPk	0.856622	0.866012	0.774493	0.583858
wgEncodeAwgTfbsUtaA549CtcfUniPk	0.840889	0.852387	0.717159	0.518151
wgEncodeAwgTfbsSydhGm19193NfkbTnfaIggrabUniPk	0.954657	0.966479	0.901550	0.811262
wgEncodeAwgTfbsHaibK562Ets1V0416101UniPk	0.826689	0.825682	0.737861	0.486414
wgEncodeAwgTfbsBroadHelas3CtcfUniPk	0.787878	0.780081	0.694845	0.440941
wgEncodeAwgTfbsHaibA549GrPcr1xDex50nmUniPk	0.884491	0.893923	0.814128	0.643615
wgEncodeAwgTfbsSydhHelas3Elk4UcdUniPk	0.867595	0.877172	0.781636	0.573655
wgEncodeAwgTfbsSydhGm12891NfkbTnfaIggrabUniPk	0.897396	0.889024	0.848858	0.710391
wgEncodeAwgTfbsSydhK562CmycIfng6hUniPk	0.831455	0.844147	0.756655	0.494211
wgEncodeAwgTfbsUtaGm12891CtcfUniPk	0.841792	0.841719	0.742005	0.507426
wgEncodeAwgTfbsUwHcpeCtcfUniPk	0.821994	0.831392	0.704286	0.503141
wgEncodeAwgTfbsSydhHelas3CmycUniPk	0.860354	0.879575	0.765418	0.542358
wgEncodeAwgTfbsSydhShsy5yGata2UcdUniPk	0.773210	0.776520	0.701423	0.407151
wgEncodeAwgTfbsBroadNhaCtcfUniPk	0.820026	0.833466	0.695084	0.514097
wgEncodeAwgTfbsSydhGm12878Bhlhe40cIggmusUniPk	0.903427	0.917645	0.813918	0.660259
wgEncodeAwgTfbsHaibGm12878Tcf12Pcr1xUniPk	0.848864	0.859355	0.760583	0.551561
wgEncodeAwgTfbsSydhMcf10aesStat3Tam112hHvdUniPk	0.809037	0.828592	0.692559	0.499714
wgEncodeAwgTfbsSydhK562Stat1Ifna30UniPk	0.846708	0.890223	0.750883	0.589559
wgEncodeAwgTfbsSydhMcf7Hae2f1UcdUniPk	0.890121	0.888434	0.825161	0.655139
wgEncodeAwgTfbsHaibHepg2Usf1Pcr1xUniPk	0.858004	0.851251	0.769065	0.585452
wgEncodeAwgTfbsUchicagoK562EjundUniPk	0.841505	0.862328	0.737311	0.556448
wgEncodeAwgTfbsHaibA549Zbtb33V0422111Etoh02UniPk	0.906531	0.922620	0.815076	0.641676
wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Gen1hUniPk	0.879305	0.893979	0.781529	0.612454
wgEncodeAwgTfbsHaibEcc1GrV0416102Dex100nmUniPk	0.911056	0.933232	0.826354	0.656837
wgEncodeAwgTfbsSydhK562NfyaUniPk	0.870164	0.853290	0.797860	0.615502
wgEncodeAwgTfbsSydhH1hescJundIggrabUniPk	0.884399	0.913003	0.803424	0.637396
wgEncodeAwgTfbsUtaMcf7CtcfSerumstimUniPk	0.835188	0.835584	0.741901	0.488996
wgEncodeAwgTfbsSydhHelas3CebpbIggrabUniPk	0.844894	0.839489	0.780226	0.589112
wgEncodeAwgTfbsSydhK562Stat1Ifng30UniPk	0.880737	0.897723	0.808511	0.668183
wgEncodeAwgTfbsUwAg04450CtcfUniPk	0.837269	0.850344	0.722469	0.512770
wgEncodeAwgTfbsHaibK562Egr1V0416101UniPk	0.866618	0.852901	0.798524	0.595387
wgEncodeAwgTfbsSydhHepg2Usf2IggrabUniPk	0.921171	0.934175	0.843482	0.718993
wgEncodeAwgTfbsSydhHepg2ErraForsklnUniPk	0.828063	0.861609	0.752788	0.467666
wgEncodeAwgTfbsUchicagoK562EfosUniPk	0.899677	0.917415	0.821211	0.632163
wgEncodeAwgTfbsSydhK562CfosUniPk	0.918474	0.938553	0.849090	0.721127
wgEncodeAwgTfbsHaibHct116Yy1sc281V0416101UniPk	0.840642	0.842400	0.757478	0.511314
wgEncodeAwgTfbsUwBjCtcfUniPk	0.837409	0.850855	0.713374	0.509814
wgEncodeAwgTfbsUwBe2cCtcfUniPk	0.831161	0.845640	0.692394	0.503522
wgEncodeAwgTfbsHaibSknshNrsfV0416101UniPk	0.843557	0.855995	0.736515	0.518982
wgEncodeAwgTfbsSydhK562Yy1UcdUniPk	0.891779	0.883653	0.807781	0.612579
wgEncodeAwgTfbsHaibPfsk1Foxp2Pcr2xUniPk	0.808871	0.816634	0.714075	0.442139
wgEncodeAwgTfbsSydhK562Tr4UcdUniPk	0.955728	0.960287	0.886331	0.776630
wgEncodeAwgTfbsSydhK562NfybUniPk	0.827846	0.768374	0.796238	0.585819
