dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsSydhHuvecGata2UcdUniPk	0.732818255	0.745290525	0.693389965	0.300164565
wgEncodeAwgTfbsHaibHepg2Mybl2sc81192V0422111UniPk	0.759084874	0.749043013	0.675170573	0.422486521
wgEncodeAwgTfbsSydhK562Stat1Ifna6hUniPk	0.728659907	0.748524805	0.617721519	0.361522634
wgEncodeAwgTfbsHaibGm12878Runx3sc101553V0422111UniPk	0.790753687	0.789909706	0.712558287	0.431878374
wgEncodeAwgTfbsBroadHsmmCtcfUniPk	0.83769107	0.862200217	0.718462758	0.526178183
wgEncodeAwgTfbsBroadHsmmtCtcfUniPk	0.836098485	0.852623961	0.71336399	0.485409476
wgEncodeAwgTfbsHaibGm12878Stat5asc74442V0422111UniPk	0.671615882	0.676867954	0.565812984	0.252759391
wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk	0.770569607	0.751943416	0.727202123	0.393080398
wgEncodeAwgTfbsSydhHepg2MaxIggrabUniPk	0.867734887	0.878244042	0.802529462	0.636333025
wgEncodeAwgTfbsUtaGm19240CtcfUniPk	0.85748589	0.868067216	0.73894919	0.531090739
wgEncodeAwgTfbsSydhHepg2Grp20ForsklnUniPk	0.936708861	0.940509304	0.831168831	0.663748295
wgEncodeAwgTfbsSydhPanc1Tcf7l2UcdUniPk	0.729604951	0.727551377	0.68452579	0.31934234
wgEncodeAwgTfbsSydhHelas3E2f1UniPk	0.895950764	0.88164464	0.811997074	0.639048545
wgEncodeAwgTfbsHaibGm12878Pax5c20Pcr1xUniPk	0.807450706	0.81325783	0.722772765	0.45932192
wgEncodeAwgTfbsSydhHelas3Tcf7l2UcdUniPk	0.694802706	0.693552187	0.632198953	0.264880856
wgEncodeAwgTfbsSydhK562TbpIggmusUniPk	0.749326167	0.752329047	0.674088292	0.362287421
wgEncodeAwgTfbsSydhHelas3E2f4UniPk	0.874815203	0.874558281	0.772329247	0.5845242
wgEncodeAwgTfbsHaibA549Yy1cV0422111Etoh02UniPk	0.776763746	0.78503254	0.678223185	0.442056141
wgEncodeAwgTfbsUwHepg2CtcfUniPk	0.827929409	0.856028405	0.715021356	0.537556704
wgEncodeAwgTfbsUtaHepg2CtcfUniPk	0.892788888	0.907142347	0.777922784	0.621932985
wgEncodeAwgTfbsSydhHek293Tcf7l2UcdUniPk	0.747783274	0.725083748	0.608960528	0.336153647
