dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsHaibGm12878Atf3Pcr1xUniPk	0.899259868	0.903465136	0.819095477	0.624563015
wgEncodeAwgTfbsHaibGm12878Cebpbsc150V0422111UniPk	0.720307309	0.725705853	0.654284508	0.341366794
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xEtoh02UniPk	0.833622501	0.845246194	0.743137795	0.486240103
wgEncodeAwgTfbsUwHuvecCtcfUniPk	0.828999083	0.839822281	0.739970156	0.480032211
wgEncodeAwgTfbsHaibH1hescSp2V0422111UniPk	0.887077812	0.884486433	0.806933969	0.593069485
wgEncodeAwgTfbsSydhK562Gata2UcdUniPk	0.778456811	0.772277557	0.677495663	0.414718296
wgEncodeAwgTfbsSydhGm12878Tr4UniPk	0.849299396	0.865214969	0.763385147	0.52603621
wgEncodeAwgTfbsSydhHepg2Mafksc477IggrabUniPk	0.820272196	0.84618679	0.68226445	0.500231492
wgEncodeAwgTfbsBroadOsteoblCtcfUniPk	0.782170448	0.796224628	0.669056844	0.392328883
wgEncodeAwgTfbsSydhHelas3MafkIggrabUniPk	0.787608644	0.809613261	0.674840608	0.447835104
wgEncodeAwgTfbsHaibSknmcFoxp2Pcr2xUniPk	0.7495999	0.737031539	0.667145113	0.35705918
wgEncodeAwgTfbsSydhImr90CtcfbIggrabUniPk	0.827855174	0.83773957	0.725973764	0.47946597
wgEncodeAwgTfbsHaibGm12878Pou2f2Pcr1xUniPk	0.729905039	0.720838186	0.624567075	0.332930737
wgEncodeAwgTfbsHaibH1hescYy1sc281V0416102UniPk	0.80359403	0.797065736	0.72195311	0.438282284
wgEncodeAwgTfbsUtaGm19238CtcfUniPk	0.814416584	0.817746834	0.702943308	0.44727911
wgEncodeAwgTfbsUwHl60CtcfUniPk	0.821516733	0.831995376	0.719895288	0.461259042
wgEncodeAwgTfbsUwHffmycCtcfUniPk	0.798508497	0.812182681	0.702063915	0.418824612
wgEncodeAwgTfbsSydhGm12878Stat3IggmusUniPk	0.689519196	0.671469368	0.622867972	0.265601184
wgEncodeAwgTfbsSydhA549MaxIggrabUniPk	0.819156777	0.813766265	0.754556388	0.467547959
wgEncodeAwgTfbsUwGm06990CtcfUniPk	0.818005879	0.828017618	0.708020282	0.461226299
wgEncodeAwgTfbsBroadK562CtcfUniPk	0.786866527	0.795818573	0.69770103	0.399289174
wgEncodeAwgTfbsSydhHelas3Stat1Ifng30UniPk	0.726006219	0.733442557	0.656909283	0.315692552
wgEncodeAwgTfbsUtaK562CmycUniPk	0.815553919	0.81601633	0.748014661	0.475259971
wgEncodeAwgTfbsSydhHepg2CebpbForsklnUniPk	0.839739811	0.824830596	0.767506208	0.527443922
wgEncodeAwgTfbsHaibH1hescCtcfsc5916V0416102UniPk	0.835884954	0.844909265	0.74041868	0.48099021
wgEncodeAwgTfbsSydhK562Bhlhe40nb100IggrabUniPk	0.799314646	0.790687946	0.731722202	0.449284536
wgEncodeAwgTfbsSydhHelas3Stat3IggrabUniPk	0.690382756	0.702274646	0.574515412	0.277911743
wgEncodeAwgTfbsSydhHuvecGata2UcdUniPk	0.713677928	0.724685144	0.599251465	0.309617433
wgEncodeAwgTfbsHaibHepg2Mybl2sc81192V0422111UniPk	0.713295972	0.700089123	0.663046161	0.285147896
wgEncodeAwgTfbsSydhK562Stat1Ifna6hUniPk	0.709682878	0.732141212	0.643913538	0.316833654
wgEncodeAwgTfbsHaibGm12878Runx3sc101553V0422111UniPk	0.737583052	0.733618141	0.675464138	0.367610403
wgEncodeAwgTfbsBroadHsmmCtcfUniPk	0.822571547	0.832774517	0.728933023	0.461424572
wgEncodeAwgTfbsBroadHsmmtCtcfUniPk	0.808831077	0.820342676	0.698119729	0.435370909
