dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsSydhK562MaxIggrabUniPk	0.814544	0.797858	0.756503	0.510218
wgEncodeAwgTfbsSydhH1hescZnf143IggrabUniPk	0.757851	0.769647	0.654751	0.350931
wgEncodeAwgTfbsHaibGm12878Yy1sc281Pcr1xUniPk	0.770747	0.752706	0.727882	0.389603
wgEncodeAwgTfbsHaibK562Atf3V0416101UniPk	0.836192	0.84413	0.759087	0.510085
wgEncodeAwgTfbsBroadHepg2CtcfUniPk	0.813227	0.826188	0.646081	0.466934
wgEncodeAwgTfbsSydhHuvecCjunUniPk	0.767481	0.783065	0.662152	0.409303
wgEncodeAwgTfbsUwHbmecCtcfUniPk	0.826726	0.843115	0.69606	0.488433
wgEncodeAwgTfbsSydhHelas3Nrf1IggmusUniPk	0.897191	0.867452	0.837569	0.674498
wgEncodeAwgTfbsHaibHepg2Tead4sc101184V0422111UniPk	0.729035	0.731808	0.614242	0.336784
wgEncodeAwgTfbsHaibT47dEralphaaV0416102Est10nm1hUniPk	0.846925	0.842473	0.766187	0.549636
wgEncodeAwgTfbsHaibH1hescJundV0416102UniPk	0.866373	0.876775	0.779161	0.589513
wgEncodeAwgTfbsSydhHelas3Ap2gammaUniPk	0.79633	0.769323	0.744461	0.477995
wgEncodeAwgTfbsHaibGm12891Pu1Pcr1xUniPk	0.796598	0.819292	0.66023	0.476309
wgEncodeAwgTfbsSydhK562CjunIfng6hUniPk	0.785634	0.809609	0.680675	0.46638
wgEncodeAwgTfbsHaibHepg2Cebpbsc150V0416101UniPk	0.852738	0.843685	0.787335	0.585108
wgEncodeAwgTfbsUwHpafCtcfUniPk	0.821873	0.826882	0.733921	0.468476
wgEncodeAwgTfbsHaibA549Foxa1V0416102Dex100nmUniPk	0.787891	0.799958	0.664908	0.4353
wgEncodeAwgTfbsHaibK562SrfV0416101UniPk	0.874445	0.855044	0.779221	0.621632
wgEncodeAwgTfbsUwGm12875CtcfUniPk	0.833685	0.847393	0.6898	0.500108
wgEncodeAwgTfbsSydhHelas3JundIggrabUniPk	0.802729	0.789279	0.735569	0.499105
wgEncodeAwgTfbsSydhMcf10aesCfosEtoh01HvdUniPk	0.817891	0.803959	0.754886	0.527469
wgEncodeAwgTfbsSydhHelas3Elk112771IggrabUniPk	0.844822	0.829715	0.779026	0.542714
wgEncodeAwgTfbsHaibHepg2Yy1sc281V0416101UniPk	0.796804	0.77459	0.734278	0.4523
wgEncodeAwgTfbsHaibH1hescTead4sc101184V0422111UniPk	0.779297	0.790952	0.690948	0.408906
wgEncodeAwgTfbsSydhK562Irf1Ifna30UniPk	0.902002	0.904183	0.823135	0.678516
wgEncodeAwgTfbsSydhHelas3Rfx5200401194IggrabUniPk	0.818802	0.830932	0.695163	0.509577
wgEncodeAwgTfbsSydhGm12878CfosUniPk	0.883759	0.892692	0.796791	0.610661
wgEncodeAwgTfbsSydhHepg2TbpIggrabUniPk	0.78682	0.779112	0.728553	0.431762
wgEncodeAwgTfbsHaibGm12878BatfPcr1xUniPk	0.813295	0.824127	0.732381	0.500238
wgEncodeAwgTfbsHaibK562Mef2aV0416101UniPk	0.861047	0.860704	0.783167	0.587862
wgEncodeAwgTfbsUwGm12864CtcfUniPk	0.827061	0.842471	0.695551	0.486481
wgEncodeAwgTfbsUtaMcf7CtcfSerumstvdUniPk	0.823643	0.8268	0.713888	0.465876
wgEncodeAwgTfbsHaibGm12878Ets1Pcr1xUniPk	0.855853	0.851109	0.73514	0.547981
wgEncodeAwgTfbsSydhGm12878Znf143166181apUniPk	0.783432	0.794591	0.72456	0.390839
wgEncodeAwgTfbsUtaNhekCtcfUniPk	0.845879	0.854778	0.735845	0.51567
wgEncodeAwgTfbsSydhGm12878Usf2IggmusUniPk	0.860125	0.852982	0.785368	0.554167
wgEncodeAwgTfbsSydhGm12878Ebf1sc137065UniPk	0.78393	0.772268	0.727754	0.447641
wgEncodeAwgTfbsUwWerirb1CtcfUniPk	0.838658	0.849917	0.718356	0.509486
wgEncodeAwgTfbsHaibEcc1EralphaaV0416102Est10nm1hUniPk	0.819321	0.803531	0.726519	0.495301
wgEncodeAwgTfbsHaibHepg2Bhlhe40V0416101UniPk	0.886137	0.897902	0.811083	0.63308
wgEncodeAwgTfbsSydhGm12892NfkbTnfaIggrabUniPk	0.897889	0.892974	0.839974	0.681822
wgEncodeAwgTfbsHaibGm12878Egr1Pcr2xUniPk	0.836616	0.813638	0.77525	0.526224
wgEncodeAwgTfbsUwHcmCtcfUniPk	0.820713	0.835516	0.707352	0.478654
wgEncodeAwgTfbsSydhHepg2Hsf1ForsklnUniPk	0.841804	0.867415	0.740741	0.563256
wgEncodeAwgTfbsSydhGm18505NfkbTnfaIggrabUniPk	0.902653	0.900975	0.809784	0.664761
wgEncodeAwgTfbsSydhGm12878JundUniPk	0.867843	0.894076	0.792052	0.642808
wgEncodeAwgTfbsHaibK562Yy1V0416102UniPk	0.792113	0.782761	0.687611	0.431515
wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk	0.863909	0.877387	0.747541	0.581393
wgEncodeAwgTfbsSydhHuvecCfosUcdUniPk	0.790836	0.781522	0.706043	0.476932
wgEncodeAwgTfbsHaibK562Cebpbsc150V0422111UniPk	0.810775	0.81074	0.745773	0.50605
wgEncodeAwgTfbsSydhH1hescMaxUcdUniPk	0.863214	0.853195	0.793031	0.59673
wgEncodeAwgTfbsUtaGm12892CtcfUniPk	0.825038	0.820907	0.727407	0.478769
wgEncodeAwgTfbsSydhGm12878Stat1UniPk	0.764131	0.784644	0.713147	0.38365
wgEncodeAwgTfbsSydhHelas3Prdm19115IggrabUniPk	0.81059	0.816233	0.74168	0.486976
wgEncodeAwgTfbsSydhK562CebpbIggrabUniPk	0.815928	0.814385	0.745268	0.507683
wgEncodeAwgTfbsUtaMcf7CtcfUniPk	0.833839	0.825533	0.746997	0.482102
wgEncodeAwgTfbsUtaK562CtcfUniPk	0.853078	0.86681	0.750813	0.544725
wgEncodeAwgTfbsSydhMcf10aesCmycTam14hHvdUniPk	0.790642	0.779532	0.720248	0.42678
wgEncodeAwgTfbsHaibK562Pu1Pcr1xUniPk	0.807357	0.817239	0.688803	0.492334
wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk	0.761151	0.774747	0.665683	0.375467
wgEncodeAwgTfbsSydhK562Nrf1IggrabUniPk	0.893059	0.8663	0.818454	0.655449
wgEncodeAwgTfbsHaibA549Ctcfsc5916Pcr1xDex100nmUniPk	0.859566	0.876417	0.725752	0.568816
wgEncodeAwgTfbsSydhGm12878MaxIggmusUniPk	0.832825	0.82657	0.774457	0.529177
wgEncodeAwgTfbsUwAg09319CtcfUniPk	0.836607	0.850301	0.686605	0.502747
wgEncodeAwgTfbsSydhMcf10aesE2f4TamHvdUniPk	0.854148	0.84076	0.775095	0.551851
wgEncodeAwgTfbsSydhK562CtcfbIggrabUniPk	0.831597	0.843514	0.726401	0.499946
wgEncodeAwgTfbsSydhH1hescCmycIggrabUniPk	0.876646	0.863637	0.7886	0.595972
wgEncodeAwgTfbsSydhH1hescTbpIggrabUniPk	0.806726	0.804575	0.752241	0.47511
wgEncodeAwgTfbsHaibH1hescEgr1V0416102UniPk	0.847932	0.82842	0.787475	0.545215
wgEncodeAwgTfbsHaibGm12878Tcf3Pcr1xUniPk	0.82154	0.81547	0.745811	0.517179
wgEncodeAwgTfbsSydhK562Bach1sc14700IggrabUniPk	0.823411	0.837509	0.748986	0.508088
wgEncodeAwgTfbsSydhHepg2Nrf1IggrabUniPk	0.91007	0.882307	0.850339	0.701968
wgEncodeAwgTfbsHaibGm12892Pax5c20V0416101UniPk	0.807511	0.78257	0.754573	0.476139
wgEncodeAwgTfbsSydhMcf10aesCmycEtoh01HvdUniPk	0.789011	0.773514	0.719174	0.437061
wgEncodeAwgTfbsUwGm12872CtcfUniPk	0.826624	0.844093	0.688693	0.500025
wgEncodeAwgTfbsUchicagoK562Egata2UniPk	0.7304	0.741301	0.545501	0.34474
wgEncodeAwgTfbsHaibGm12878RxraPcr1xUniPk	0.81402	0.811038	0.652055	0.428071
wgEncodeAwgTfbsSydhK562Rfx5IggrabUniPk	0.881475	0.8801	0.814727	0.649351
wgEncodeAwgTfbsUwHmfCtcfUniPk	0.837482	0.856302	0.721795	0.511697
wgEncodeAwgTfbsUwHcfaaCtcfUniPk	0.843611	0.85707	0.739447	0.509713
wgEncodeAwgTfbsHaibH1hescFosl1sc183V0416102UniPk	0.877407	0.874265	0.778878	0.536072
wgEncodeAwgTfbsHaibHepg2SrfV0416101UniPk	0.877137	0.877592	0.815444	0.64225
wgEncodeAwgTfbsHaibA549GrPcr1xDex500pmUniPk	0.891507	0.912421	0.796781	0.695939
wgEncodeAwgTfbsUwSknshraCtcfUniPk	0.849135	0.859485	0.740445	0.524681
wgEncodeAwgTfbsUtaMcf7CmycVehUniPk	0.769594	0.752519	0.711874	0.4045
