dataset	AUROC	AUPRC	F1	MCC
wgEncodeAwgTfbsSydhHek293Tcf7l2UcdUniPk	0.868640	0.877705	0.795167	0.569653
wgEncodeAwgTfbsSydhK562Atf3UniPk	0.893938	0.906644	0.774818	0.627111
wgEncodeAwgTfbsHaibGm12878Pax5n19Pcr1xUniPk	0.888585	0.894582	0.808078	0.615173
wgEncodeAwgTfbsSydhHepg2Brca1a300IggrabUniPk	0.857143	0.874585	0.675799	0.559687
wgEncodeAwgTfbsUtaHelas3CtcfUniPk	0.984332	0.979441	0.946123	0.892180
wgEncodeAwgTfbsHaibA549Taf1V0422111Etoh02UniPk	0.786031	0.798804	0.713353	0.417771
wgEncodeAwgTfbsSydhH1hescChd1a301218aIggrabUniPk	0.732935	0.734746	0.654719	0.329155
wgEncodeAwgTfbsHaibHepg2Zbtb33Pcr1xUniPk	0.854592	0.869340	0.684579	0.560277
wgEncodeAwgTfbsHaibA549Pol2Pcr2xEtoh02UniPk	0.803675	0.798900	0.720239	0.457929
wgEncodeAwgTfbsHaibH1hescHdac2sc6296V0416102UniPk	0.843609	0.846584	0.772431	0.509737
wgEncodeAwgTfbsSydhHepg2CjunIggrabUniPk	0.972684	0.973690	0.929079	0.861758
wgEncodeAwgTfbsSydhHepg2Pol2s2IggrabUniPk	0.730323	0.745131	0.539924	0.296902
wgEncodeAwgTfbsBroadGm12878CtcfUniPk	0.966735	0.969969	0.921837	0.848963
wgEncodeAwgTfbsSydhK562Brf1UniPk	0.548037	0.638929	0.537634	0.022875
wgEncodeAwgTfbsUtaProgfibPol2UniPk	0.813241	0.814840	0.739645	0.473573
wgEncodeAwgTfbsHaibA549Tcf12V0422111Etoh02UniPk	0.862977	0.874708	0.765521	0.560478
wgEncodeAwgTfbsUwGm12878CtcfUniPk	0.982751	0.982043	0.941914	0.886816
wgEncodeAwgTfbsSydhHepg2Mxi1UniPk	0.845953	0.854648	0.763627	0.529629
wgEncodeAwgTfbsHaibK562Zbtb33Pcr1xUniPk	0.856447	0.873476	0.763498	0.518665
wgEncodeAwgTfbsSydhK562Mafkab50322IggrabUniPk	0.974348	0.978163	0.932183	0.868615
wgEncodeAwgTfbsHaibH1hescSix5Pcr1xUniPk	0.922980	0.938109	0.842018	0.718197
wgEncodeAwgTfbsUtaMcf7Pol2UniPk	0.820629	0.827159	0.753152	0.484312
wgEncodeAwgTfbsHaibGm12878Zeb1sc25388V0416102UniPk	0.852226	0.869451	0.773498	0.540146
wgEncodeAwgTfbsSydhPbdefetalGata1UcdUniPk	0.926860	0.933850	0.856404	0.736695
wgEncodeAwgTfbsSydhK562Brg1IggmusUniPk	0.796348	0.809849	0.707558	0.452460
wgEncodeAwgTfbsUtaGlioblaCtcfUniPk	0.969224	0.965127	0.924483	0.854791
wgEncodeAwgTfbsHaibHepg2Ctcfsc5916V0416101UniPk	0.984328	0.978853	0.947489	0.894771
wgEncodeAwgTfbsSydhA549CebpbIggrabUniPk	0.977131	0.971725	0.931347	0.865599
wgEncodeAwgTfbsHaibGm12878Irf4sc6059Pcr1xUniPk	0.916285	0.924578	0.843148	0.681899
wgEncodeAwgTfbsUtaHuvecCtcfUniPk	0.988468	0.987194	0.954805	0.910179
wgEncodeAwgTfbsHaibGm12878Pu1Pcr1xUniPk	0.979770	0.971353	0.946369	0.891902
wgEncodeAwgTfbsHaibHepg2JundPcr1xUniPk	0.915159	0.925132	0.827569	0.680520
wgEncodeAwgTfbsSydhHepg2Maffm8194IggrabUniPk	0.983589	0.982348	0.953184	0.908395
wgEncodeAwgTfbsUwHek293CtcfUniPk	0.978956	0.977307	0.937696	0.879049
wgEncodeAwgTfbsBroadK562Phf8a301772aUniPk	0.799976	0.802629	0.715856	0.454663
wgEncodeAwgTfbsHaibSknshraP300V0416102UniPk	0.894347	0.893993	0.820849	0.629977
wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk	0.940599	0.947883	0.867583	0.739065
wgEncodeAwgTfbsHaibHelas3Taf1Pcr1xUniPk	0.816639	0.818354	0.734990	0.473265
wgEncodeAwgTfbsSydhGm12891Pol2IggmusUniPk	0.771121	0.769230	0.653717	0.405140
wgEncodeAwgTfbsSydhH1hescMxi1IggrabUniPk	0.856205	0.872181	0.767374	0.561477
wgEncodeAwgTfbsSydhMcf7Znf217UcdUniPk	0.845250	0.850073	0.768416	0.532426
wgEncodeAwgTfbsHaibHepg2Mbd4sc271530V0422111UniPk	0.797875	0.798615	0.716830	0.460184
wgEncodeAwgTfbsHaibH1hescTaf1V0416102UniPk	0.822604	0.824716	0.753011	0.478040
wgEncodeAwgTfbsSydhHepg2Bhlhe40cIggrabUniPk	0.886189	0.890982	0.799639	0.618245
wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk	0.854214	0.847263	0.780940	0.539676
wgEncodeAwgTfbsHaibU87Pol24h8V0416101UniPk	0.810449	0.820484	0.695940	0.471558
wgEncodeAwgTfbsSydhK562E2f4UcdUniPk	0.884071	0.888886	0.804304	0.587419
wgEncodeAwgTfbsSydhHelas3Brf1UniPk	0.817568	0.850283	0.743590	0.481432
wgEncodeAwgTfbsHaibHepg2Foxa1sc6553V0416101UniPk	0.956538	0.955101	0.893090	0.789293
wgEncodeAwgTfbsHaibA549Ets1V0422111Etoh02UniPk	0.830213	0.848628	0.721466	0.517974
wgEncodeAwgTfbsSydhGm19193Pol2IggmusUniPk	0.795587	0.803339	0.718142	0.449206
wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk	0.808357	0.805157	0.702443	0.476959
wgEncodeAwgTfbsUwHmecCtcfUniPk	0.977767	0.973110	0.935662	0.871670
wgEncodeAwgTfbsHaibK562NrsfV0416102UniPk	0.925151	0.933362	0.852562	0.698286
wgEncodeAwgTfbsHaibH1hescPol2V0416102UniPk	0.779718	0.782361	0.677754	0.405380
